video_id,segment_count
RVtX9ri5V7I,116
RVyeK2bOM5M,12
RX5dQGJ4XaU,11
RXPL14SJ7jE,64
RXmMUEGLHEc,19
RYg7zRiieuQ,316
RZ1aNYH6cj0,70
RZZdkU84NrY,182
R_cnCv8YyCE,87
RafMmXu8Sgw,118
Rb8rj_zLwFQ,185
RcIqsLAe1eM,148
Rd2buBBLiKQ,116
Rd89Pneocfg,178
Re6_I2ca8m4,255
ReBl6Q5A-Ic,289
ReJM3mqDSfw,433
ReLpz4TY840,216
Ren6pIV0PgA,107
RffcBQFpg7g,133
RfvzSzvQZuE,255
RhNQnpNAjh8,78
RiIgQ60BVR8,10
Rix0fXsS0Iw,39
Rj55jH34lSI,141
RjCMNMkTVnw,134
RkWz7-PpFeE,129
RlBCIG7cdMo,75
RlNi_2_b-7w,207
RlgIzZa1HR8,19
RmEFcElzb0M,174
Rm_PinJ8E4U,114
RnAwVUC3f_o,189
RnDbLm-ypI4,421
RnEjg58Yteo,224
Rndo3mRu_X8,76
RnrDAIoVpxI,209
Ro4P1cwwbQI,271
RoUAp9HCUv0,187
RoVAS_gGoVk,1
RomKMpnLPHk,103
RpB6PylokV0,118
RpFsZszqlNQ,212
RpXJlm3TEfQ,104
RpZKKmlQHqM,84
RrTZRVM6SbE,65
Rrg7_pbQ-K0,249
Rrhopb82IwE,225
Rs-GEUoNMyc,139
Rs2lue4ZFDQ,115
RsE_59D5S78,24
RsnnKeboqCc,105
RtBkNuyd2js,309
RtJ2jQlPxIk,209
RtjZpK7bkRA,319
Ru34gTyHKlw,135
Ruc4IotuBxY,173
RucE12hHbII,252
Rus0ght1j34,83
RveAPptOlY8,79
Rw9l5H7gapw,43
RwqRP1SnY_g,110
RyKExGUtbvg,201
RytqrIuw2mk,197
S-u_e_D7grU,646
S031PXHggkw,186
S0LcMYxG9NE,53
S0NpGWMQRtg,47
S0hSGLjxIng,183
S132X-R_MGg,104
S2v9JeYwfjk,80
S3geK7xVDQU,502
S5NuRW3bhek,105
S5thx2aAqes,283
S6EzcqVWbC0,56
S6PUbHo04oA,128
S6e_hvi47g4,263
S9LyYW17HHE,73
SAOjM6nj31o,174
SA_zHDI7AKc,186
SB8SBMoo0sM,87
SBtJMBIG-n4,52
SCJh1hWyIAI,568
SCLCvPjitKU,97
SDu-sNWZjno,495
SE1Z9kGdyIg,127
SEI8SFoDvhQ,228
SF4P7PsqX6A,64
SGHNWTK9GUg,119
SGkaft6nS2I,52
SH62pDkFZIw,23
SI0oKArcq9k,102
SIbIj4ThXkE,143
SJmF6mG4qH0,71
SL-Rn_H_fNI,78
SLAIxhiUYZI,73
SLpbQdtn6Qk,272
SM--QJaPRz0,17
SMgo7kQ6gBs,186
SMq8_rSns8o,157
SMw9CSNuZQY,66
SN0ivA9Zt_w,350
SODMQmWZxKo,364
SOduvKMbOEQ,73
SP3e3mBeat4,220
SP6nP4lk5Uw,216
SPFTY01rE80,229
SQ9RiYQ8pAs,44
SRmHOvRJlw0,14
SS0X-f-dhrg,41
STDycOxF528,869
SVwvOTVpzmY,184
SWNDmINB5qU,51
SWbjYMgMeG4,135
SXP5s-uILys,24
SXalZ4xzMz4,49
SXeJ5qkfwcU,285
SY39fq9M6c8,103
SZIY7tGxYfw,150
SZSgfDdUHjc,125
SZhGDXeZ1b4,101
Sb20Bug49cI,140
Sbk4O4GBYNA,148
Sch-HhW4dB0,358
SdcCmALImUI,522
SdjPKy6aiMY,122
SdjSIU2usEU,267
SecBYu5vht0,151
SfCzJHfpyUc,174
SfeOis2elyU,143
Sfk-3GsJAZE,169
SgpupILOCbs,129
SidHwZUl8RY,161
SipPl-9TAN4,126
Sj4Lb7yD_fY,88
SjNYvT_5bpU,79
SjUnieotPbI,113
SlBrbKmvlEc,268
SlEm7ARYIT4,375
SlZy-a6G6zw,145
Sm3pspseM4Y,159
SnN7_rSbTF8,236
SnRxVzOK_GU,663
SnSM1tT2lTY,126
SnYE-g51d1Y,121
SpSXesuw-s0,80
SpY1upP3OMM,7
Sppad60wSwQ,64
SqUU85_WkO0,209
SqeD_t6CmJY,249
Sr1gVWoFEzc,243
Sr3BNoD4V6w,112
SrPzf2TH6UI,176
SsC_Lm46Ryk,302
SstTpmYNCeE,211
St6SNflRqrI,366
StukhUkBPO4,296
Su2EXHFOb0E,203
Sunap_VBvK4,88
Sut9pcNvTUs,330
Sv8jfivfy3Y,161
SvcohxFXqcA,350
SvgQ2JPDoiI,138
Sw-J7b1HdiI,83
SwR6BLLRXBE,420
Sw_7YqkdehI,107
Sy07GIShgh4,244
Sy3-eMF7Xp0,196
SyjzqxvNNEw,136
Sz7zgrsdebs,200
SzRR3STVTTc,58
SzixQ7qNixQ,83
T0RHvRh2OD0,584
T0j0E_RNvuk,135
T1ENoksbktk,246
T1PNNm4Jq7k,98
T20SQbYpu1M,97
T2gEcuP9EwQ,52
T2kSFUlg7Zg,108
T5KEIrrUvVo,132
T5p4bOtIwJo,107
T6J_hhz1zwk,160
T8fvBOGkf2Y,207
T992lQqWszg,186
T9m9m7k092o,208
TAZIEKvYeXY,183
TAsm5EWnsos,18
TBIcrv2S9Ww,52
TBdjysnj7Zc,336
TC-56xTAD6k,92
TC7bCrZSZ6w,247
TCBJuCCfxOM,15
TCeiixs6FKs,208
TDtVbOrME_Y,104
TEYq1u-pAVE,107
TEmLbnJ-Z2U,66
TEqI_i-zAsk,158
TFElhBleKiQ,80
TFxl5fV47E4,401
TG17n_sHvL8,157
TGHrpyqJESU,143
TGsxtIozHFA,135
THHpmFVzDbc,257
TI0TfaIpr9s,63
TIeLVdxzeGw,99
TIrR2Pf_0lk,78
TN9Le7eGG4c,70
TNcuELp1sIY,127
TOkaaX8SR-A,242
TPLtArHLq2w,94
TPTTcLqBqrc,67
TPh_WFheeLA,236
TQFw_PdbuO8,16
TQkUTGaF-HE,47
TRFAf4mC5K0,112
TRRNWePLHek,167
TRjJTEU4MiA,34
TSFge2kpn8k,73
TTJZEnHmDEM,255
TUqghrANNPA,107
TWQzGWQ3Xc0,212
TXTqdY6m3EM,133
TXYv4q8oy_o,130
TXaowYnxR_U,201
TYIBYOTe5mI,57
T_0cXkyvTBg,314
T_SLU67bHes,13
TamK7y5CZgI,87
TanbGs8Nak4,164
TazoGS784Kk,239
TbIPk1Xrwvg,392
TbNzrQQUxqI,404
Tby-HsN5qhU,94
TdRdVQcADlI,229
TdRwgEOfs2o,132
Tdd_jYjPMH0,187
TdmECdioGng,49
TehzJG4Nafc,213
TetT9rChR1k,320
TggTKHTzT8U,26
ThEB2bdrfa8,116
ThMGxt14PqQ,96
Ti3eQlLGvWI,353
TiSw0dPxZg8,157
TibrPyFSWEc,14
TidApEN19hk,84
TjC5r_0H7Pc,35
TjFGoJjIa5g,152
TjTE7-uVjsE,289
TlxB_Dd3T-Q,76
TmFDrNwGctk,318
TmHtA6ufHBE,207
Tr2IjRCpI6Y,222
TrA7383T79k,247
TrAwhy5AbA0,221
TsI3XQlyRUE,144
TsfDwIxvw6U,207
Tt7G2lqozyY,134
TxEqhoMTQ74,120
Tye2AoTCDwk,52
TyzdlTA7k18,6
Tz4JBTFp0pM,131
TzBPc3SLyZM,220
U-7-kEvGlfE,97
U-cd9N1rkVA,364
U1FORYd7qV8,181
U2xsviC14IQ,142
U3ifeZZV4Pk,230
U3pU8BM_VNc,116
U4BzAdwUfJA,412
U4JIzD_A0PE,131
U4yIa_mC6lo,31
U50Mbd4QBIg,135
U7IF5x75IH0,196
U7XoZyc4_lk,140
U7tBSTzrZig,516
U8Be_74wbyo,105
U8NoBk5wuLM,82
U9KULArWYNI,80
U9zuw5bPKPI,161
UA3bIxyB2m4,205
UACDsKJkim0,228
UA_maGT6M78,35
UBG94KMoC1E,175
UBeAiADb9Qk,153
UCiUo6XNOLA,361
UD0Zh-Mh67I,166
UDVs0pd98IA,118
UE_LyCRXSGY,213
UErYpXLBoTY,291
UF07Sbap2SU,13
UF3cXFTrFzs,232
UFGGlkMzA_0,238
UFMWH5lN0Yc,81
UFdgmbktCmE,121
UH2ZNl1aW2A,15
UH3xC_FvXeM,111
UHdgiLXCuJc,693
UHuoVcDkBuU,252
UID1YQie-M8,435
UKJH0SimYa0,104
UKVT1ISVnTI,275
UK_rcArlP40,16
UKhNCRRRfCo,365
UL1wUNh8sa0,329
ULIgLMDickk,237
UL_Fc68ECDc,110
ULgGwEdlZNc,95
UMIQRrriqlI,48
UMjWtHjeQiI,254
UNVGS0GKB4Y,231
UPDURM7Wodo,237
UPKsAAsnnWw,85
UQ2Af9i8B6s,152
UQMLhIYbQyc,127
UQhY8zbqe1c,216
UQohsFOfYWQ,73
UQxwnERaJzA,153
URL9eU1I0RA,62
URyL0RPo5Lg,412
US86V2lHRAo,189
UTq6JwKP5RM,87
UUK60sbrEU0,126
UVdEzIlScp4,560
UW49JWhqIN8,165
UWNTXTwtCso,43
UXjXaXLrA2U,116
UXtErGZiS14,114
UYFHexKCwU4,10
UZqC8q6bpl0,346
UaRAtW6_Rx4,198
Ub7sDmg9-fk,112
UcG-Paemo7A,254
UcGNvMl4IHs,114
UdtyHCSRw_s,89
Udy4TmS1Vm4,77
Ue6H3dXMpvw,287
UeG1ZVShRSo,178
UefgxCxr_To,157
UegMzjeZqUA,51
UgUAzuoyHV0,199
UhWDl49b4Ak,56
UhbjdgY0UxI,253
Ui3FdCS6efI,97
UiCLTjfXYlA,81
UiU29-_3450,121
Uj2_olhS0cs,12
Ujt-GYbkoKU,246
Um3DXKWaX8I,110
UnZTQQlmz2w,265
Unh3kan_tFc,302
UnifmzP8mGc,70
UooU3ZvF4nU,98
UqImGfPbfXI,98
UqM22yaTX34,135
UqX5EPj_e7g,170
UqhNyP4AL2A,204
Ur7pc-OqXXM,136
UthIyR7Hd0k,308
Uu2b0WNrhC4,191
UuLsxjBeRYM,10
UuiPdtWhhkI,140
Uv-GfDb2CTY,94
Uvl28cTri-o,116
UwsWiCjWvZo,110
UyTr4HNz6NU,241
Uyad6NacudI,168
UybTM3WJovs,110
UzDejxWbUiM,52
UzE8YraezdM,95
UzH7eLdimwE,280
V-7_pRnOJB8,195
V-WszEimWug,191
V-h2ttTJUAo,137
V03ZTv5XhA8,193
V05gYATbzXk,417
V0dE_rqj4dg,96
V24YWm68erQ,130
V2Hg9QgAQC0,209
V314ets7B18,103
V3acf0HRYRE,89
V3eAY2KO-t8,69
V3i29kDQDrA,143
V4Gdorzd20w,272
V5PPPY3xe-A,98
V5gO0BheuCE,159
V6MHfo1XsiE,101
V7Ks2JBp7e8,393
V8NiuewNIk4,195
V8esckMiMMk,145
VA7nRJFYvkE,219
VAKz-Rcy7k8,298
VBSOfXpzfHQ,65
VBxxMWAcsp4,517
VC8dSfwNDgo,94
VCPBNZwFBf0,373
VD2InomKiIM,264
VDaO8R8ToLI,142
VDwJmWYrbRI,260
VE6c71uul9M,81
VEHZ9ECRZT0,46
VEfJkKawI7o,209
VGS-e9dZw8Q,147
VGU6y93CT1M,136
VGgghqAFHJI,218
VHXNghVqwwU,193
VI8DXS_AFIA,115
VIGc98h1r9M,611
VIZ0NPSvalE,122
VIf1802ihuo,133
VJUd7cAxCsc,83
VJhAgrsBpnI,79
VKMAJGiGT4M,86
VL9JaKmTCIw,145
VLzuHw_peMU,144
VMMMu0waUUY,193
VMRGD6OwrDA,406
VMd_flp7A2I,108
VN3O8B7yyGY,113
VOngn_NjG-s,45
VOudZ3VBftE,79
VPR_mpFcKtg,223
VPZq-rm9sYA,164
VQQHdLNuRnM,130
VRpFDranP-A,143
VRwespR3ZK8,224
VWDm7SJ38Ok,14
VX-ijnaqUuM,178
VXs0dzlAggg,59
VYzfBS5jhmg,264
VZL-EwUiA9I,80
V_C7naqiP6M,78
V_fKayy7AKM,347
V_y92D5MJpc,260
VaW2BNNCnrE,57
Vb3z1qZlEoc,115
Vc2AmHdJ6IQ,110
VcLn2F-vNDI,117
VcjGf474WA4,67
VdACzw_D6pY,238
Ve7pL_1sV4U,70
VeDqEca4hbc,300
Vezu86L3G1s,203
VgOTzPcc41o,70
VgSlln21v3U,374
Vg_8BjuN1UY,119
VhhU44OcWwE,121
ViZRjK6NtYQ,154
ViabgjKzRp0,112
VildLhpaI6U,228
VkTTwaWvc5U,346
Vl8kjJw_-zY,323
VldG_1yb_R8,89
VlfL8pyjwp8,110
VmxOoT6VU_c,97
VnsrIyobn_Y,203
Vpa1VxumFqY,130
VparX3PDimM,30
VqaH513ehYY,215
Vr-A7bV5gV8,259
VtiPJ8CwyLg,182
VuBKGZxgf8Q,258
VufP3SRhQRM,171
VujeoAK9-_4,123
Vv2DPm_SBu0,32
Vv_w057AsGs,195
Vve9fuvAtR0,92
Vwi4Hw65QmU,75
Vwsd5B2FvR8,249
VwxqkiK95-s,217
VwzG6egSIys,68
VxI6HlC4Woo,172
Vy0ahxvpEzY,84
W-hEGN4zrEk,311
W08_ZAzuiaQ,248
W0QZhf7SHHI,219
W19zpD35vTI,251
W1s6WR1YVy0,219
W25R7KkBmsM,273
W2JR-nH3jf0,146
W34mIjBSQx8,50
W3QtP1hLBcQ,60
W47cFRJ2iI4,137
W4aBKJbEGJc,822
W4luzd_ANto,133
W57XUfk5dKU,126
W5BLtfuleTY,98
W6nlUVMFbNE,264
W7GliiNcuEE,335
W9csswGFi2g,119
WAItdOB3hmE,411
WAvznFl8m7g,97
WAvzquoHYms,253
WCfsLvX1_mY,262
WDbIAxzGUlc,76
WE3RrFbws1g,299
WEVwY3XkTrI,65
WEqioWvtXrQ,221
WExaN-iG5EA,168
WF4b_gEktE0,118
WFf0ecM5k0A,180
WGl_NLMnVSQ,238
WH7bgwQWP9U,85
WHojI9t5XyE,320
WJ9XdVJfUsU,261
WJPDieQTfmw,69
WJY0nfvzruc,128
WKJGf25jiyk,321
WMGQiQDfuKM,37
WMHMLnuNIoY,96
WNlKqw924MY,70
WOUfi-tT_YA,170
WOwhdRzWNs4,75
WPJ3v5L4E68,443
WRAxZk-qwUA,335
WRHeJ9bikBE,53
WRYkQLOjIww,206
WRlWOmgImBA,90
WSHhlCrOJWY,45
WSU4UpKc7BA,247
WSgjR-HsGtA,7
WTJn67nR2VA,274
WThBDxe4axM,145
WVNOUYakXNg,203
WVRA3v15ml4,65
WWkaW5eUH-0,170
WY5q85tv2zY,132
WYYkjKIuCLU,208
WZ1LH1kAGo8,107
WZ2QV8N_OHY,434
WZCXD7VGTQk,24
WZjHUFo6abA,346
W_Q_2H1NUmc,198
Wag6tWQRsXs,37
Wb3sBKd8UK4,27
Wbf3V2HeGbc,306
WbmADJckXT0,196
WdBVDCaeV3Y,157
WervTy48BlY,239
Wh9laE-XO4U,7
WiaGcTggWRg,80
WivW4LoR5ZM,161
WixaBEPMACo,408
WjIwIUnZb8A,42
WjY-iUI73yg,225
Wk4fjH_XZ1g,208
WkXx2C-8VvU,87
WlOqoERXZUQ,96
Wnf2SCcENxg,119
Wp2d7PNECOc,126
Wq2zKCd9604,171
Wq6vy1Vnkss,61
WqKeUCHBACM,100
Wq_TyGGmpBE,128
Wr7B5HLa4H4,67
WrAZrsUr7jY,187
WrRu--h6k3A,96
Ws6siJbgfzo,180
WsIqr1UGMyk,45
Wt92uj8xV2g,16
WtH2pHiuquY,130
Wton2rLYToA,20
Wu4LV0qeoKA,334
WuKHOth3CwA,26
WurdsVqSGTc,126
WwFFg7oNoeo,281
Ww_SNH4p1Ig,136
Wwb4yTnpfIc,238
WxaBw3g4X08,22
Wxo79SJKrbg,57
Wy-qbjU6eMU,11
WyF704K2RkM,113
WzJeBIO2ON4,72
WzK-hG_5xu4,138
X-ZhC-tg4B0,177
X-iBG_SVLqE,158
X0BaUftV0DM,114
X0F7EsJgDGg,207
X0Q-aQ22HOk,9
X0lzn4gcXAc,129
X1TQIz-zDJg,83
X3LGCAciXAE,116
X4MPSgtZSS0,61
X4WkFd4aZP8,156
X4WwtSZUDeY,23
X54ORCL6_3c,116
X67M_MSu8-g,458
X6m72ZQRBh8,259
X6qwnR6XbeQ,76
X7usUv1ZzlU,97
X97LB3FsTeE,232
X9_zH7gOOzg,338
XAAEAKxv5sw,55
XBMn4LXF8pE,272
XDE8aaOUcGY,177
XDEZ1Rj8b0E,10
XDmcqpkV8s4,143
XDvZozX40Uw,115
XE3S2_zWEIc,174
XF0RF_jwElA,61
XFMskSChofM,235
XFkglYw8FbU,210
XGg2O0pyQXs,157
XGobPEPPqmk,159
XH4dPYBpf_Y,98
XHKQNg8BfYY,144
XHMfgkALSBw,388
XHNLnHRm0JE,135
XHRTZDd7lSc,81
XHrP3P3lfho,66
XICxYcvVNx0,152
XIEiZlqgdWc,79
XIjicuZ5VVM,90
XImYI0LmZ6s,24
XJT0xYLdf6Q,364
XJfksdKyMEw,467
XJiwQ1TK4y0,306
XKXu702WMkU,171
XKcaY7QH_Qk,206
XKnXOyteR9U,53
XKqr8kNr1Us,170
XKy-68o_NpE,135
XLOy5ArGYQo,95
XNmcHcJJzXI,35
XOSFaD7SYxw,138
XR2BinZMLSo,21
XTqDaEkScxg,71
XUtCxiM_Veo,331
XV3kBftkmF8,13
XVAKJRYbbpc,97
XVk3WamkE_Y,277
XWVnY3VYtCQ,109
XWXtN9g47uA,98
XXGbowk4UDs,145
XXpeg68gqCE,212
XY4SswLnElY,242
XYX1655sy-E,282
XY_kBmezQxg,170
XZN2H9tEux4,155
XZYDv4dgJh8,109
XZyW-1KXcTk,173
X_dP2YeWL58,147
X_pk1yA9S6Q,238
XaSMJv03CH4,176
XaZSSQ8TaW4,99
Xab6x147Nnk,175
XamzaUZ_b2Y,430
XbMHJc10jnU,527
Xbegcay8Jxs,89
Xd8hcY65Fpw,92
Xenstc6mHWs,525
XextMjMotn4,123
Xg_uCqFnkw0,170
XhDv3EAyKIg,162
XhdXv49o-8c,425
Xk68CJ_phPQ,88
XlDGm-hg2v4,26
XlFglnQ1mH4,54
XlWuatxCqns,101
XmDLXDnawI0,48
XntMlsks2Zc,149
Xo02kRbVDPQ,338
XojqpaIdrJc,157
XopYJRh8Jvo,118
Xp5YHZRWxKA,134
Xq8EJfqozTw,170
XqM2F1JxX0c,439
XrICFSK3rA8,178
XrXyhYr8XN0,242
Xrk28RCz7zg,176
XsQNOOvogZo,109
XsxhWWK6Ir8,6
XtG14DalxYI,56
XtPrpHq70f8,147
XugLEd7Q5G8,127
Xv69mjXtbNE,109
XvFL8iXqnI4,137
XvmPyMDOdsk,317
Xvu1Go2O_uA,46
Xw61J0JKrbQ,174
XwTaX5pgX-0,188
Xx0x-YF0xis,192
Xxu3DYVzjbo,68
XyTnPO2ZTCY,91
XyarmPlpMUQ,251
Xz4qTf2uh0A,110
XzAzHijMRbk,92
XzC-M7Hr5Qo,132
Xz_u92u6eI4,508
XznQin7BfBE,264
Y-ZRCyK9BbY,219
Y-zx5pOSLUU,69
Y0v3LumeXpI,179
Y18qFcpAX1g,106
Y2FaOyfuoec,98
Y2NUqRXzZ-0,48
Y3tqZxjvHJs,249
Y4Kim6AanFo,121
Y6MgbfLreFs,44
Y6l3UNvKMPg,132
Y6otuPB0RJE,241
Y73DKGyatKw,97
Y7_QNsAQVvg,277
Y7bE4to9yTc,359
Y7dfIy0UE1w,258
Y7wNDVof8QY,206
Y8nKmgguH7M,374
Y9tbNnesQ7U,202
YA7ULMEYS9A,31
YACCSZq16Z0,114
YBwdGMJQmqs,161
YCPJkjkpW1Q,94
YD_H_jYXq2Y,66
YDq2DYFcHUE,87
YFRcLatabaw,160
YFqDdLEa3D4,101
YGs1pE2qxWg,191
YJpzYuges1c,135
YKbP7p32dIg,88
YL5uNgYJ3zI,105
YLAqDd1f8zg,515
YLODgmlfkOU,47
YN6QWdmIV7U,48
YNGKSraBBHc,195
YO5LSkswKqw,24
YOOfmQfQLk8,18
YOsl3KGXZ8c,186
YPElVp5mu2s,113
YPVqU8qe3os,62
YPZWTvV0fvc,231
YRFCalZH4SM,181
YRdGDB9K08w,158
YSoORs3C95Y,347
YT4JXGuENKw,112
YTWsXB1hB80,93
YTZDyArqRhM,122
YUTW7SnxQBE,113
YVNGxsR6cRQ,299
YXerS0J6PQk,140
YYT2X9QBxAE,351
YZ6cQnJMb1A,101
YZysbabE5lg,68
Y_YcZLAqNVg,129
Y_aSVsQdHto,174
YahcbETUvDM,782
YbCzHgqPYPg,109
YeM5s8JoAtU,125
YgFv0g_f9aw,152
YhvruoasfzQ,13
Yi7alFzABHo,283
Yi9Uw4wtAqw,161
YkgRBVmae30,124
YlSBnV7i5J0,173
Ylnzu69qYWY,188
YmCF4vdlOd4,136
Ymcck_5XhfI,36
YoxMRcXjf3U,61
YpY_GGoIpF4,123
YqCcrqwas18,189
Yq_YenpHz3I,124
YrJAb6t2Tgo,143
YsWGWIlf9EE,175
YsfIg2SgN5Q,194
YtgllLS-eJc,161
YudPpUqe-0E,309
YuvyD4grbqM,198
Yva8nhDsP0c,27
YwUKKJ7DqD0,595
Yw_Bc-zP9-Q,89
YxFHI0F2I1Y,56
YxJBG19HKQM,330
YxZ4LJ1JTyQ,160
Yy2vuFIgzPU,111
Z-0rxhuc51o,133
Z-yJ_AF2JMY,99
Z1D8sCkemgU,81
Z1XOtt4y8y0,252
Z1xjrSclcgU,32
Z2mkoJprayE,116
Z391RE90OcM,159
Z3inlo36gJU,274
Z4F477dWKJo,68
Z5bnfXWGiY0,253
Z5v2LUIYLok,20
Z6bdGxsBnGc,234
Z8EG2RVuz5w,74
Z8WNtjxLH8U,124
Z8YqD9p1DvY,137
Z8k7-HUQY9Y,603
Z9BqwI269U8,258
Z9eNEjDySH4,222
ZATDOUCTKs8,63
ZC2G632hurI,155
ZCV5TYrda_I,208
ZCVdKne7yVA,122
ZF4gtK-AtEs,96
ZFJWURLqLgk,100
ZHInmZYuJBM,68
ZHTmSZW_y5A,148
ZIB5xlsX26Q,212
ZJKGPTWVvLE,17
ZKewyq05sc8,113
ZL1VaIY-rS8,141
ZLDaYOEU34M,173
ZLRO3oekDk8,164
ZLcyBj-ZuIM,461
ZMZkpVQBHgU,258
ZMrtZrqOLhY,88
ZNV_fsVF3rw,54
ZOhV4WUDDMM,85
ZP6l94vClAo,227
ZPQHpu1TGBM,90
ZPsq-MLRMk8,101
ZSMd02hRsQA,86
ZSQnYaJoxPo,89
ZSSOmzXRzWI,187
ZSSfP_X1lNg,147
ZTKCuM01dCA,212
ZTkVaFq-JTA,332
ZU5XdGUyn_0,155
ZU9J8enLiX4,2
ZUTvVPBxPC8,266
ZUUD493DT5Q,117
ZVGJP1zkGQE,293
ZVv40yXgJpo,216
ZWI2DScLOi0,76
ZYKZl02Zq_Q,123
ZYhSy3WtWxo,267
ZZ9LyrupNIg,191
ZZRRxkXmCW0,306
ZZdiFir_kNU,232
Z_TK1jQqBd0,298
Za0E2uPauwc,210
Zb68kq5lKUU,75
Zcw-L8M7qGc,138
ZdN0eomRkhA,122
ZeG40YlAo8U,183
Zgat3Y5DWLo,149
ZgvcenPsxvA,102
ZhXoYdvMJv0,110
Zi1pv4PWa8w,251
ZjgFwCTHOWg,69
ZjqHC0NNR2s,245
ZlpDvHKKQ6A,153
ZoP3DRzAIhI,114
ZojCw12Ze5U,220
Zr-0tfWR57M,84
Zre58dvamQo,134
ZuVB1Q3-4W8,194
ZuX9p-2j4i8,133
ZvAA0eCL-bE,224
ZwIjy1I71ws,98
ZyT69clpFBE,18
_-V9IelOF2Y,592
_-hs2QHigYM,8
_0v_beeTfe0,276
_2KMqba4j7c,63
_3JXmOJ-QTI,160
_4qJ8tQX0Hg,335
_5eG7JBYhio,271
_5r97Y3bsmw,210
_7ac5aHQt6U,334
_84Ov2NzTQ8,247
_8VXHXz0Crk,109
_94PnFo1ZkU,122
_95K8uxYLYE,255
_A-tPnOaxbE,389
_ABmxFb8T0k,105
_B9TeP5JLNI,195
_CYtijMsGrU,153
_DIoc60BW50,159
_DSbmhkHjM8,183
_Dp3q28Lvis,7
_FBO5F1P_0Y,611
_FUbiIrmiKo,35
_G3FXVOaFUc,143
_H6QdL1hkLg,290
_I-2_Nyj6hk,13
_I3LYvytjsE,227
_I4YIIyZ_F0,10
_JTLV6uEdNo,153
_JVtF8TCc-0,110
_K1Z5tMwXys,12
_K6UgYwp-ww,146
_KyZ-11zTxY,114
_LV4rXSEE40,274
_LjTkAFwidg,74
_M4vxY6Qlzg,181
_MMl60VjJq4,97
_Np27wLbxbg,653
_O4xvrbQ_uw,535
_OgpOShv32Q,170
_P3CfARNLdU,81
_PWXBEzNT0k,317
_PcEmlVdgeo,118
_Pd-5qjd468,340
_Q4UlD_c-2g,131
_Qro5ukN0rU,26
_RTiD4dqZDs,347
_RXvxDvEcWQ,157
_Rlmr95Lz8A,228
_RyQvDEQVxA,39
_SIMLVezH48,374
_SWPPhDuKl4,79
_SpexZovTjg,37
_TkzvQ4z0tg,527
_TmuLMwfwSM,6
_UdQ_M4Cqa8,259
_UjPeOdlWJg,48
_UkqbWEt3sc,204
_V_hFeDeLqY,166
_WvnBaPNnmk,58
_XXd0TjXNMc,204
_Xjd_W8v4F0,87
_YEgzwdAcu8,159
_YGUSjXtTc8,88
_YfQbQqIxTM,13
_YgdggVw3kU,348
_YxDtbsZdrg,551
_Z5IlxaWQ-A,175
_Z8-rBrqNOo,192
_Zkx31kku4U,124
__MqXiOkb18,184
__eUCHNjv3I,30
_a2umM1BKuo,58
_aGUitoQ8g4,111
_aXOEFCF8UU,81
_b_Kflef2-8,176
_dyfOJerVjM,271
_e-xxpFfJY4,76
_ewDXMCCyZs,11
_fMYeA_8HPg,102
_fhxBnTUvmw,245
_gNd-6y-p6s,96
_gq38vuL-jI,153
_hMbl81viQQ,64
_h_bGiTa0HU,140
_iHxp1lPJG0,183
_jgfFP9BRxE,357
_jjspqJLNoo,165
_k7Mvbdjd54,135
_k7uuQdDrKo,106
_lDhMomwXKk,101
_mRwgxEtwJM,128
_oIgr-fCWlg,324
_oYGyAw1UsA,203
_odUl49ffl0,8
_pF_dWjoXfo,13
_q-f__2ZjNA,162
_sGHfmCnB5M,168
_sVgi9Qwa7k,153
_t9PIJxdERM,93
_tJHjMzzFN4,114
_tJuesLKLrQ,320
_uhpkM2zea0,198
_uqoNDHbVfc,186
_uxYLKjyVms,121
_vTFhV_nuR8,174
_wEKQfqFHr4,191
_wREKi58aWI,79
_xWnuBKvERo,170
_xgSeZzbPDs,225
_yCDIH4SIDI,49
_yqBf3SpkW8,108
_zDT4dSbIsI,278
_zZBrDAMJ0Q,76
a-gsnU3yLyk,228
a-hNYajB1U0,138
a-hd_RU_7w8,129
a08zNhFhLII,379
a27jNgTKwIw,82
a2NxdwVDaZE,367
a3GFWc5hlns,375
a4rUKwvjoEA,42
a4zVqRsbIlg,464
a8MnQGYShV8,49
a9x4r1PHh6Q,195
aA1e3PWHshQ,219
aAIbslFi5NY,69
aAkRDmUyJ5w,91
aC505eQqeIc,206
aCLXhRgMl4c,284
aCmxXe_uyno,13
aD5SeQ_jnrA,150
aDFjWMQxLbs,248
aDhy3gYfQXw,209
aDoNP8OV5LY,262
aEDLxivVPTY,153
aEMZU2isSu4,154
aEYS15fSbok,137
aFCyO05Tiss,242
aFiz5att4X8,83
aGI9KT6qYuo,190
aHIiNxKV7NA,75
aHdQgKPYMQA,136
aHygs6XhQjk,324
aI2Bwpnqzz0,188
aIAy0vn4fRo,230
aIwxC6w48O4,165
aJDR5-lYHIs,76
aJQQO88qeL0,318
aJkTiTKhoB8,359
aK2xtfZRgQI,111
aK4DRO9DHZk,169
aKze-sfm730,441
aLH8UwKG9Qs,212
aM-3tJ0JgOI,477
aMh-K0327UQ,219
aNRNghAm6zs,106
aPJlKX5S6yM,211
aPNyw_bTkWs,84
aQ_cQ3Imd7U,93
aRA60BGEJQc,112
aRa53HSQyCw,231
aS7qeaNyp6Q,224
